Path,Sample.Name,Phenotype,Cell.ID,Total.Cells,Cell.X.Position,Cell.Y.Position,CD8,FoxP3,PD.L1,CD4,Treg,APC,Epithelial,Tcell,CellType,Group,Patient
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,46_1.im3,Epithelial,68,0,1296,28,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,46
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,46_1.im3,Epithelial,100,0,1296,37,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,46
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,46_1.im3,Epithelial,75,0,1289,27,pos,neg,pos,neg,neg,neg,pos,neg,Tumor,PDAC,46
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,46_1.im3,Epithelial,80,0,1249,31,neg,neg,pos,pos,neg,neg,pos,neg,Tumor,PDAC,46
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,46_1.im3,Epithelial,119,0,1271,47,pos,neg,pos,neg,neg,neg,pos,neg,Tumor,PDAC,46
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,46_1.im3,Epithelial,15,0,1233,14,neg,neg,pos,pos,neg,neg,pos,neg,Tumor,PDAC,46
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,46_1.im3,Other,32,0,1231,20,neg,neg,pos,pos,neg,neg,neg,neg,Other,PDAC,46
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,46_1.im3,Epithelial,51,0,1241,23,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,46
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,46_1.im3,Epithelial,63,0,1235,24,neg,neg,pos,pos,neg,neg,pos,neg,Tumor,PDAC,46
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,46_1.im3,Epithelial,74,0,1224,30,neg,neg,pos,pos,neg,neg,pos,neg,Tumor,PDAC,46
