Path,Sample.Name,Phenotype,Cell.ID,Total.Cells,Cell.X.Position,Cell.Y.Position,CD8,FoxP3,PD.L1,CD4,Treg,APC,Epithelial,Tcell,CellType,Group,Patient
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,229_1.im3,Other,34,0,1334,29,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,229
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,229_1.im3,Other,40,0,1340,30,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,229
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,229_1.im3,APC,41,0,1369,28,neg,neg,neg,pos,neg,pos,neg,neg,APC,PDAC,229
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,229_1.im3,Other,53,0,1376,36,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,229
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,229_1.im3,Tcell,25,0,1291,22,pos,neg,neg,neg,neg,neg,neg,pos,CTL,PDAC,229
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,229_1.im3,Epithelial,26,0,1310,24,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,229
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,229_1.im3,Other,37,0,1315,30,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,229
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,229_1.im3,Epithelial,47,0,1310,34,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,229
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,229_1.im3,Other,56,0,1329,35,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,229
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,229_1.im3,Tcell,55,0,1278,30,pos,neg,neg,neg,neg,neg,neg,pos,CTL,PDAC,229
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,229_1.im3,Epithelial,54,0,1216,35,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,229
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,229_1.im3,Other,60,0,1231,36,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,229
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,229_1.im3,Epithelial,30,0,1144,25,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,229
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,229_1.im3,Other,46,0,1107,33,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,229
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,229_1.im3,Epithelial,50,0,1119,33,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,229
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,229_1.im3,Other,52,0,1057,34,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,229
