Path,Sample.Name,Phenotype,Cell.ID,Total.Cells,Cell.X.Position,Cell.Y.Position,CD8,FoxP3,PD.L1,CD4,Treg,APC,Epithelial,Tcell,CellType,Group,Patient
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1013_1.im3,Other,32,0,1220,12,pos,neg,pos,neg,neg,neg,neg,neg,Other,PDAC,1013
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1013_1.im3,Tcell,48,0,1174,20,pos,neg,pos,neg,neg,neg,neg,pos,CTL,PDAC,1013
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1013_1.im3,Other,54,0,1159,16,pos,neg,pos,neg,neg,neg,neg,neg,Other,PDAC,1013
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1013_1.im3,Tcell,66,0,1094,20,pos,neg,pos,neg,neg,neg,neg,pos,CTL,PDAC,1013
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1013_1.im3,Tcell,31,0,1053,17,pos,neg,pos,neg,neg,neg,neg,pos,CTL,PDAC,1013
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1013_1.im3,Tcell,64,0,1022,17,pos,neg,pos,neg,neg,neg,neg,pos,CTL,PDAC,1013
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1013_1.im3,Tcell,5,0,796,9,pos,neg,pos,neg,neg,neg,neg,pos,CTL,PDAC,1013
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1013_1.im3,Tcell,51,0,795,14,pos,neg,pos,neg,neg,neg,neg,pos,CTL,PDAC,1013
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1013_1.im3,Tcell,52,0,803,16,pos,neg,pos,neg,neg,neg,neg,pos,CTL,PDAC,1013
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1013_1.im3,Tcell,73,0,789,18,pos,neg,pos,neg,neg,neg,neg,pos,CTL,PDAC,1013
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1013_1.im3,Other,37,0,692,15,pos,neg,pos,neg,neg,neg,neg,neg,Other,PDAC,1013
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1013_1.im3,Other,72,0,694,20,neg,neg,pos,pos,neg,neg,neg,neg,Other,PDAC,1013
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1013_1.im3,Epithelial,63,0,670,18,pos,neg,pos,neg,neg,neg,pos,neg,Tumor,PDAC,1013
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1013_1.im3,Tcell,17,0,498,12,neg,neg,pos,pos,neg,neg,neg,pos,Helper T-Cell,PDAC,1013
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1013_1.im3,Other,67,0,497,20,neg,neg,pos,pos,neg,neg,neg,neg,Other,PDAC,1013
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1013_1.im3,Other,55,0,410,16,neg,neg,pos,pos,neg,neg,neg,neg,Other,PDAC,1013
