Path,Sample.Name,Phenotype,Cell.ID,Total.Cells,Cell.X.Position,Cell.Y.Position,CD8,FoxP3,PD.L1,CD4,Treg,APC,Epithelial,Tcell,CellType,Group,Patient
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,337_1.im3,Other,21,0,509,15,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,337
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,337_1.im3,Other,61,0,518,25,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,337
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,337_1.im3,APC,20,0,485,16,neg,neg,neg,pos,neg,pos,neg,neg,APC,PDAC,337
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,337_1.im3,APC,57,0,490,21,neg,neg,neg,pos,neg,pos,neg,neg,APC,PDAC,337
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,337_1.im3,Other,78,0,468,35,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,337
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,337_1.im3,Other,84,0,480,36,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,337
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,337_1.im3,Other,95,0,500,44,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,337
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,337_1.im3,Other,101,0,471,38,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,337
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,337_1.im3,Other,123,0,481,47,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,337
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,337_1.im3,Other,55,0,457,26,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,337
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,337_1.im3,Other,87,0,443,38,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,337
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,337_1.im3,Other,115,0,446,46,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,337
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,337_1.im3,Epithelial,47,0,382,22,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,337
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,337_1.im3,Epithelial,117,0,405,47,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,337
