Path,Sample.Name,Phenotype,Cell.ID,Total.Cells,Cell.X.Position,Cell.Y.Position,CD8,FoxP3,PD.L1,CD4,Treg,APC,Epithelial,Tcell,CellType,Group,Patient
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,439_1.im3,Other,56,0,1058,32,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,439
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,439_1.im3,Other,88,0,1060,39,neg,neg,pos,pos,neg,neg,neg,neg,Other,PDAC,439
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,439_1.im3,Other,17,0,991,17,pos,neg,pos,neg,neg,neg,neg,neg,Other,PDAC,439
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,439_1.im3,APC,45,0,989,21,pos,neg,pos,neg,neg,pos,neg,neg,APC,PDAC,439
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,439_1.im3,APC,64,0,967,31,neg,neg,pos,pos,neg,pos,neg,neg,APC,PDAC,439
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,439_1.im3,APC,78,0,1009,37,neg,neg,pos,pos,neg,pos,neg,neg,APC,PDAC,439
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,439_1.im3,Other,94,0,1007,46,pos,neg,pos,neg,neg,neg,neg,neg,Other,PDAC,439
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,439_1.im3,Other,289,0,963,112,pos,neg,pos,neg,neg,neg,neg,neg,Other,PDAC,439
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,439_1.im3,APC,301,0,940,114,pos,neg,pos,neg,neg,pos,neg,neg,APC,PDAC,439
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,439_1.im3,Other,334,0,954,124,neg,neg,pos,pos,neg,neg,neg,neg,Other,PDAC,439
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,439_1.im3,Other,418,0,876,163,pos,neg,pos,neg,neg,neg,neg,neg,Other,PDAC,439
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,439_1.im3,Tcell,433,0,899,167,pos,neg,pos,neg,neg,neg,neg,pos,CTL,PDAC,439
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,439_1.im3,Tcell,448,0,888,169,pos,neg,pos,neg,neg,neg,neg,pos,CTL,PDAC,439
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,439_1.im3,Tcell,476,0,912,180,pos,neg,pos,neg,neg,neg,neg,pos,CTL,PDAC,439
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,439_1.im3,Other,485,0,881,187,neg,neg,pos,pos,neg,neg,neg,neg,Other,PDAC,439
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,439_1.im3,APC,492,0,802,190,neg,neg,pos,pos,neg,pos,neg,neg,APC,PDAC,439
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,439_1.im3,Other,531,0,803,201,neg,neg,pos,pos,neg,neg,neg,neg,Other,PDAC,439
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,439_1.im3,Epithelial,577,0,783,219,neg,pos,neg,neg,pos,neg,pos,neg,T-reg,PDAC,439
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,439_1.im3,Epithelial,610,0,787,227,pos,pos,neg,neg,neg,neg,pos,neg,Tumor,PDAC,439
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,439_1.im3,Epithelial,2017,0,191,657,neg,neg,pos,pos,neg,neg,pos,neg,Tumor,PDAC,439
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,439_1.im3,Epithelial,2054,0,210,663,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,439
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,439_1.im3,Epithelial,2073,0,228,667,neg,neg,pos,pos,neg,neg,pos,neg,Tumor,PDAC,439
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,439_1.im3,Epithelial,2088,0,193,673,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,439
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,439_1.im3,Epithelial,2090,0,200,674,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,439
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,439_1.im3,Epithelial,2138,0,192,687,neg,neg,pos,pos,neg,neg,pos,neg,Tumor,PDAC,439
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,439_1.im3,Epithelial,2149,0,213,695,neg,neg,pos,pos,neg,neg,pos,neg,Tumor,PDAC,439
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,439_1.im3,Epithelial,2195,0,228,709,neg,neg,pos,pos,neg,neg,pos,neg,Tumor,PDAC,439
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,439_1.im3,Epithelial,2209,0,206,708,neg,neg,pos,pos,neg,neg,pos,neg,Tumor,PDAC,439
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,439_1.im3,Epithelial,2210,0,218,711,neg,neg,pos,pos,neg,neg,pos,neg,Tumor,PDAC,439
