Path,Sample.Name,Phenotype,Cell.ID,Total.Cells,Cell.X.Position,Cell.Y.Position,CD8,FoxP3,PD.L1,CD4,Treg,APC,Epithelial,Tcell,CellType,Group,Patient
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1057_1.im3,Other,44,0,1113,21,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,1057
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1057_1.im3,Epithelial,134,0,1140,47,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,1057
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1057_1.im3,Epithelial,35,0,1058,21,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,1057
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1057_1.im3,Other,53,0,1060,27,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,1057
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1057_1.im3,Other,85,0,1070,37,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,1057
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1057_1.im3,Epithelial,88,0,1058,35,neg,pos,neg,neg,pos,neg,pos,neg,T-reg,PDAC,1057
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1057_1.im3,Other,109,0,1076,41,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,1057
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1057_1.im3,Epithelial,115,0,888,43,pos,neg,neg,neg,neg,neg,pos,neg,Tumor,PDAC,1057
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1057_1.im3,Tcell,120,0,883,42,pos,neg,neg,neg,neg,neg,neg,pos,CTL,PDAC,1057
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1057_1.im3,Epithelial,48,0,846,25,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,1057
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1057_1.im3,Epithelial,83,0,829,35,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,1057
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1057_1.im3,Epithelial,132,0,838,45,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,1057
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1057_1.im3,Other,107,0,799,42,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,1057
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1057_1.im3,Other,114,0,783,43,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,1057
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1057_1.im3,Other,131,0,812,46,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,1057
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1057_1.im3,Epithelial,106,0,747,43,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,1057
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1057_1.im3,Other,130,0,754,47,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,1057
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1057_1.im3,Other,138,0,763,47,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,1057
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1057_1.im3,Epithelial,61,0,734,28,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,1057
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1057_1.im3,Epithelial,113,0,690,41,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,1057
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1057_1.im3,Epithelial,21,0,686,18,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,1057
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1057_1.im3,Epithelial,119,0,656,44,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,1057
