Path,Sample.Name,Phenotype,Cell.ID,Total.Cells,Cell.X.Position,Cell.Y.Position,CD8,FoxP3,PD.L1,CD4,Treg,APC,Epithelial,Tcell,CellType,Group,Patient
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Epithelial,69,0,1248,40,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Epithelial,53,0,1220,32,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Epithelial,52,0,1125,34,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Epithelial,71,0,1120,42,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Other,78,0,973,46,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Other,73,0,879,47,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Epithelial,55,0,841,32,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Other,74,0,871,46,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,APC,45,0,801,29,neg,neg,neg,pos,neg,pos,neg,neg,APC,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,APC,50,0,796,30,neg,neg,neg,pos,neg,pos,neg,neg,APC,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,APC,56,0,820,44,neg,neg,neg,pos,neg,pos,neg,neg,APC,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Tcell,61,0,752,37,neg,neg,neg,pos,neg,neg,neg,pos,Helper T-Cell,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Other,76,0,709,46,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,APC,58,0,401,36,neg,neg,neg,pos,neg,pos,neg,neg,APC,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Other,72,0,150,44,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Epithelial,63,0,73,40,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Epithelial,68,0,57,42,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Epithelial,90,0,1349,55,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Epithelial,129,0,1344,70,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Other,85,0,1270,51,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Epithelial,107,0,1258,62,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Other,163,0,1267,88,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Epithelial,209,0,1343,109,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Epithelial,231,0,1357,118,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Epithelial,278,0,1335,140,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Epithelial,225,0,1324,117,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Epithelial,235,0,1293,124,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Epithelial,236,0,1311,122,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Epithelial,260,0,1299,132,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Epithelial,276,0,1290,139,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,APC,307,0,1264,153,neg,neg,neg,pos,neg,pos,neg,neg,APC,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Epithelial,321,0,1283,157,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Epithelial,306,0,1213,156,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Epithelial,350,0,1200,173,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Epithelial,357,0,1230,175,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Epithelial,371,0,1219,180,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Other,409,0,1359,195,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Epithelial,438,0,1343,207,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Epithelial,419,0,1269,201,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Epithelial,461,0,1286,215,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Epithelial,495,0,1270,232,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Epithelial,401,0,1132,193,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,329
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,329_1.im3,Epithelial,408,0,1147,200,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,329
