Path,Sample.Name,Phenotype,Cell.ID,Total.Cells,Cell.X.Position,Cell.Y.Position,CD8,FoxP3,PD.L1,CD4,Treg,APC,Epithelial,Tcell,CellType,Group,Patient
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Tcell,12,0,1331,11,pos,pos,neg,neg,neg,neg,neg,pos,CTL,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Other,90,0,1291,46,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Other,60,0,1269,32,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Epithelial,69,0,1247,34,neg,pos,neg,neg,pos,neg,pos,neg,T-reg,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Tcell,24,0,1280,21,neg,neg,neg,pos,neg,neg,neg,pos,Helper T-Cell,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Tcell,30,0,1242,25,pos,neg,neg,neg,neg,neg,neg,pos,CTL,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Tcell,39,0,1255,33,pos,neg,neg,neg,neg,neg,neg,pos,CTL,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Epithelial,46,0,1278,42,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Epithelial,53,0,1236,43,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Other,20,0,1234,17,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Epithelial,68,0,1235,33,neg,pos,neg,neg,pos,neg,pos,neg,T-reg,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Epithelial,44,0,1192,39,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Epithelial,48,0,1211,46,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Epithelial,52,0,1176,45,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,APC,76,0,1061,40,neg,neg,neg,pos,neg,pos,neg,neg,APC,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Tcell,40,0,1053,34,neg,neg,neg,pos,neg,neg,neg,pos,Helper T-Cell,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Other,39,0,1016,24,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,APC,43,0,1015,39,neg,neg,neg,pos,neg,pos,neg,neg,APC,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Other,54,0,981,31,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Epithelial,80,0,977,41,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Tcell,84,0,969,31,neg,neg,neg,pos,neg,neg,neg,pos,Helper T-Cell,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Other,51,0,976,44,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Other,58,0,971,47,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Epithelial,33,0,945,23,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Epithelial,53,0,930,28,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Epithelial,58,0,943,32,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Tcell,64,0,957,35,neg,neg,neg,pos,neg,neg,neg,pos,Helper T-Cell,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Other,34,0,943,31,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Epithelial,48,0,881,27,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Epithelial,57,0,870,30,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Epithelial,59,0,913,28,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Epithelial,23,0,911,20,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Epithelial,27,0,892,27,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Epithelial,36,0,889,32,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Epithelial,87,0,798,42,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Other,88,0,816,44,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Epithelial,47,0,737,27,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Epithelial,74,0,736,40,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Epithelial,78,0,691,37,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Epithelial,79,0,729,40,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Other,35,0,665,22,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Other,52,0,682,32,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Epithelial,72,0,663,37,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Epithelial,17,0,673,17,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Other,71,0,614,36,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Epithelial,19,0,638,20,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Epithelial,32,0,626,25,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Epithelial,38,0,638,33,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Other,65,0,348,35,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Epithelial,70,0,363,36,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Epithelial,82,0,335,41,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Epithelial,89,0,342,43,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Epithelial,28,0,332,25,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Epithelial,47,0,364,43,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Epithelial,49,0,349,35,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Epithelial,50,0,350,47,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Epithelial,55,0,332,45,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Other,73,0,298,39,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Epithelial,26,0,310,26,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Epithelial,31,0,321,28,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Epithelial,42,0,313,30,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Tcell,24,0,232,20,pos,neg,neg,neg,neg,neg,neg,pos,CTL,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Epithelial,34,0,191,26,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Epithelial,81,0,192,39,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Epithelial,33,0,214,33,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Epithelial,54,0,227,47,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Epithelial,62,0,178,33,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Epithelial,115,0,582,59,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Epithelial,126,0,589,67,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Epithelial,165,0,593,89,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Epithelial,113,0,373,60,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Epithelial,119,0,408,63,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Epithelial,138,0,381,61,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Epithelial,139,0,393,77,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Epithelial,143,0,379,75,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Epithelial,160,0,382,83,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Other,168,0,370,93,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Epithelial,73,0,386,58,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Epithelial,104,0,380,79,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Epithelial,105,0,396,80,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_1.im3,Epithelial,162,0,355,86,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Epithelial,70,0,324,55,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,249_2.im3,Epithelial,77,0,334,60,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,249
