Path,Sample.Name,Phenotype,Cell.ID,Total.Cells,Cell.X.Position,Cell.Y.Position,CD8,FoxP3,PD.L1,CD4,Treg,APC,Epithelial,Tcell,CellType,Group,Patient
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,38_1.im3,Epithelial,30,0,856,20,pos,neg,pos,neg,neg,neg,pos,neg,Tumor,PDAC,38
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,38_1.im3,Other,81,0,870,51,neg,neg,pos,pos,neg,neg,neg,neg,Other,PDAC,38
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,38_1.im3,Other,94,0,865,56,neg,neg,pos,pos,neg,neg,neg,neg,Other,PDAC,38
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,38_1.im3,Epithelial,49,0,804,28,pos,neg,pos,neg,neg,neg,pos,neg,Tumor,PDAC,38
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,38_1.im3,Epithelial,77,0,819,46,pos,neg,pos,neg,neg,neg,pos,neg,Tumor,PDAC,38
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,38_1.im3,Epithelial,60,0,736,38,pos,neg,pos,neg,neg,neg,pos,neg,Tumor,PDAC,38
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,38_1.im3,Epithelial,57,0,722,37,pos,neg,pos,neg,neg,neg,pos,neg,Tumor,PDAC,38
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,38_1.im3,Epithelial,69,0,699,43,pos,neg,pos,neg,neg,neg,pos,neg,Tumor,PDAC,38
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,38_1.im3,Epithelial,53,0,686,34,pos,neg,pos,neg,neg,neg,pos,neg,Tumor,PDAC,38
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,38_1.im3,Epithelial,82,0,646,50,pos,neg,pos,neg,neg,neg,pos,neg,Tumor,PDAC,38
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,38_1.im3,Other,61,0,639,40,pos,neg,pos,neg,neg,neg,neg,neg,Other,PDAC,38
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,38_1.im3,Other,68,0,629,45,pos,neg,pos,neg,neg,neg,neg,neg,Other,PDAC,38
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,38_1.im3,Epithelial,88,0,636,49,pos,neg,pos,neg,neg,neg,pos,neg,Tumor,PDAC,38
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,38_1.im3,Epithelial,52,0,575,34,pos,neg,pos,neg,neg,neg,pos,neg,Tumor,PDAC,38
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,38_1.im3,Epithelial,63,0,572,40,pos,neg,pos,neg,neg,neg,pos,neg,Tumor,PDAC,38
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,38_1.im3,Other,47,0,506,32,pos,neg,pos,neg,neg,neg,neg,neg,Other,PDAC,38
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,38_1.im3,Other,79,0,523,49,pos,neg,pos,neg,neg,neg,neg,neg,Other,PDAC,38
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,38_1.im3,Other,87,0,530,53,pos,neg,pos,neg,neg,neg,neg,neg,Other,PDAC,38
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,38_1.im3,Epithelial,93,0,536,55,pos,neg,pos,neg,neg,neg,pos,neg,Tumor,PDAC,38
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,38_1.im3,Other,99,0,519,56,pos,neg,pos,neg,neg,neg,neg,neg,Other,PDAC,38
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,38_1.im3,Epithelial,42,0,479,35,pos,neg,pos,neg,neg,neg,pos,neg,Tumor,PDAC,38
