Path,Sample.Name,Phenotype,Cell.ID,Total.Cells,Cell.X.Position,Cell.Y.Position,CD8,FoxP3,PD.L1,CD4,Treg,APC,Epithelial,Tcell,CellType,Group,Patient
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,212_1.im3,Other,54,0,1155,21,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,212
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,212_1.im3,Other,73,0,1164,29,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,212
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,212_1.im3,Other,88,0,1152,34,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,212
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,212_1.im3,Other,108,0,1170,40,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,212
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,212_1.im3,Other,113,0,1189,40,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,212
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,212_1.im3,APC,76,0,660,31,neg,neg,neg,pos,neg,pos,neg,neg,APC,PDAC,212
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,212_1.im3,Epithelial,83,0,678,32,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,212
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,212_1.im3,Other,105,0,647,37,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,212
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,212_1.im3,Epithelial,123,0,684,43,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,212
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,212_1.im3,Other,128,0,676,44,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,212
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,212_1.im3,Other,35,0,597,19,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,212
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,212_1.im3,Other,111,0,616,40,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,212
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,212_1.im3,Other,65,0,585,28,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,212
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,212_1.im3,Other,110,0,572,40,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,212
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,212_1.im3,Other,127,0,570,45,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,212
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,212_1.im3,Other,131,0,563,47,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,212
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,212_1.im3,Other,107,0,511,38,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,212
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,212_1.im3,Other,109,0,523,41,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,212
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,212_1.im3,Other,134,0,512,46,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,212
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,212_1.im3,Other,138,0,501,47,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,212
