Path,Sample.Name,Phenotype,Cell.ID,Total.Cells,Cell.X.Position,Cell.Y.Position,CD8,FoxP3,PD.L1,CD4,Treg,APC,Epithelial,Tcell,CellType,Group,Patient
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,64_1.im3,Tcell,27,0,1338,19,neg,neg,neg,pos,neg,neg,neg,pos,Helper T-Cell,PDAC,64
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,64_1.im3,Tcell,44,0,1341,24,neg,neg,neg,pos,neg,neg,neg,pos,Helper T-Cell,PDAC,64
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,64_1.im3,Tcell,67,0,1329,32,neg,neg,neg,pos,neg,neg,neg,pos,Helper T-Cell,PDAC,64
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,64_1.im3,Tcell,73,0,1336,32,neg,neg,neg,pos,neg,neg,neg,pos,Helper T-Cell,PDAC,64
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,64_1.im3,Tcell,86,0,1352,41,neg,neg,neg,pos,neg,neg,neg,pos,Helper T-Cell,PDAC,64
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,64_1.im3,Tcell,101,0,1366,47,neg,neg,pos,pos,neg,neg,neg,pos,Helper T-Cell,PDAC,64
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,64_1.im3,Other,43,0,1304,23,pos,neg,neg,neg,neg,neg,neg,neg,Other,PDAC,64
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,64_1.im3,Tcell,100,0,1295,46,pos,neg,neg,neg,neg,neg,neg,pos,CTL,PDAC,64
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,64_1.im3,Tcell,78,0,1227,37,pos,neg,neg,neg,neg,neg,neg,pos,CTL,PDAC,64
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,64_1.im3,Other,99,0,1256,46,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,64
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,64_1.im3,Tcell,41,0,1187,22,neg,neg,neg,pos,neg,neg,neg,pos,Helper T-Cell,PDAC,64
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,64_1.im3,Tcell,72,0,1185,36,neg,neg,pos,pos,neg,neg,neg,pos,Helper T-Cell,PDAC,64
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,64_1.im3,Tcell,85,0,1214,41,pos,neg,neg,neg,neg,neg,neg,pos,CTL,PDAC,64
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,64_1.im3,Other,94,0,1208,44,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,64
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,64_1.im3,Other,98,0,1197,46,neg,neg,pos,pos,neg,neg,neg,neg,Other,PDAC,64
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,64_1.im3,APC,63,0,1078,31,neg,neg,pos,pos,neg,pos,neg,neg,APC,PDAC,64
