Path,Sample.Name,Phenotype,Cell.ID,Total.Cells,Cell.X.Position,Cell.Y.Position,CD8,FoxP3,PD.L1,CD4,Treg,APC,Epithelial,Tcell,CellType,Group,Patient
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,422_1.im3,Other,52,0,236,42,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,422
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,422_1.im3,Epithelial,59,0,115,47,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,422
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,422_1.im3,Epithelial,56,0,85,43,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,422
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,422_1.im3,APC,235,0,649,146,pos,neg,neg,neg,neg,pos,neg,neg,APC,PDAC,422
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,422_1.im3,Other,266,0,654,165,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,422
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,422_1.im3,Other,277,0,653,170,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,422
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,422_1.im3,Other,317,0,792,196,neg,neg,pos,pos,neg,neg,neg,neg,Other,PDAC,422
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,422_1.im3,Other,318,0,801,197,neg,neg,pos,pos,neg,neg,neg,neg,Other,PDAC,422
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,422_1.im3,Tcell,364,0,783,221,neg,pos,pos,neg,pos,neg,neg,pos,T-reg,PDAC,422
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,422_1.im3,Tcell,316,0,741,195,pos,pos,pos,neg,neg,neg,neg,pos,CTL,PDAC,422
