Path,Sample.Name,Phenotype,Cell.ID,Total.Cells,Cell.X.Position,Cell.Y.Position,CD8,FoxP3,PD.L1,CD4,Treg,APC,Epithelial,Tcell,CellType,Group,Patient
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,74_1.im3,Epithelial,31,0,1346,19,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,74
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,74_1.im3,Epithelial,59,0,1364,38,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,74
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,74_1.im3,Other,53,0,1189,34,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,74
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,74_1.im3,Other,55,0,970,37,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,74
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,74_1.im3,Other,68,0,980,43,neg,neg,pos,pos,neg,neg,neg,neg,Other,PDAC,74
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,74_1.im3,Epithelial,5,0,926,18,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,74
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,74_1.im3,Other,70,0,966,41,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,74
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,74_1.im3,Other,76,0,860,46,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,74
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,74_1.im3,Tcell,34,0,798,23,neg,neg,pos,pos,neg,neg,neg,pos,Helper T-Cell,PDAC,74
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,74_1.im3,Other,43,0,792,28,neg,neg,pos,pos,neg,neg,neg,neg,Other,PDAC,74
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,74_1.im3,APC,63,0,807,37,neg,neg,pos,pos,neg,pos,neg,neg,APC,PDAC,74
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,74_1.im3,Other,73,0,797,45,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,74
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,74_1.im3,Other,322,0,570,190,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,74
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,74_1.im3,Other,339,0,575,202,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,74
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,74_1.im3,Other,353,0,578,217,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,74
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,74_1.im3,Other,377,0,579,227,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,74
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,74_1.im3,APC,351,0,521,211,neg,neg,neg,pos,neg,pos,neg,neg,APC,PDAC,74
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,74_1.im3,Other,371,0,548,221,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,74
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,74_1.im3,Other,385,0,544,225,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,74
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,74_1.im3,Other,330,0,480,194,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,74
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,74_1.im3,APC,316,0,416,189,neg,neg,neg,pos,neg,pos,neg,neg,APC,PDAC,74
