Path,Sample.Name,Phenotype,Cell.ID,Total.Cells,Cell.X.Position,Cell.Y.Position,CD8,FoxP3,PD.L1,CD4,Treg,APC,Epithelial,Tcell,CellType,Group,Patient
C:\Users\Sam\Documents\Normal Pancreas - TMAs,354_2.im3,Epithelial,130,0,1352,29,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,354
C:\Users\Sam\Documents\Normal Pancreas - TMAs,354_2.im3,Epithelial,162,0,1367,36,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,354
C:\Users\Sam\Documents\Normal Pancreas - TMAs,354_2.im3,APC,115,0,1325,25,neg,neg,neg,pos,neg,pos,neg,neg,APC,Chronic Pancreatitis,354
C:\Users\Sam\Documents\Normal Pancreas - TMAs,354_2.im3,Other,177,0,1310,39,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,354
C:\Users\Sam\Documents\Normal Pancreas - TMAs,354_2.im3,Tcell,227,0,1313,47,neg,neg,neg,pos,neg,neg,neg,pos,Helper T-Cell,Chronic Pancreatitis,354
C:\Users\Sam\Documents\Normal Pancreas - TMAs,354_2.im3,Epithelial,37,0,1145,13,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,354
C:\Users\Sam\Documents\Normal Pancreas - TMAs,354_2.im3,Epithelial,57,0,1153,17,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,354
C:\Users\Sam\Documents\Normal Pancreas - TMAs,354_2.im3,Epithelial,118,0,1151,29,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,354
C:\Users\Sam\Documents\Normal Pancreas - TMAs,354_2.im3,Epithelial,129,0,1111,30,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,354
C:\Users\Sam\Documents\Normal Pancreas - TMAs,354_2.im3,Epithelial,187,0,1142,40,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,354
C:\Users\Sam\Documents\Normal Pancreas - TMAs,354_2.im3,Epithelial,70,0,1058,22,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,354
C:\Users\Sam\Documents\Normal Pancreas - TMAs,354_2.im3,Epithelial,79,0,1042,21,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,354
C:\Users\Sam\Documents\Normal Pancreas - TMAs,354_2.im3,Other,142,0,1045,32,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,354
C:\Users\Sam\Documents\Normal Pancreas - TMAs,354_2.im3,Epithelial,55,0,995,19,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,354
C:\Users\Sam\Documents\Normal Pancreas - TMAs,354_2.im3,Epithelial,56,0,1015,17,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,354
C:\Users\Sam\Documents\Normal Pancreas - TMAs,354_2.im3,Epithelial,92,0,992,25,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,354
