Path,Sample.Name,Phenotype,Cell.ID,Total.Cells,Cell.X.Position,Cell.Y.Position,CD8,FoxP3,PD.L1,CD4,Treg,APC,Epithelial,Tcell,CellType,Group,Patient
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,238_1.im3,Epithelial,44,0,1250,41,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,238
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,238_1.im3,Epithelial,47,0,1281,45,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,238
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,238_1.im3,Epithelial,48,0,1245,43,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,238
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,238_1.im3,Epithelial,31,0,1039,31,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,238
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,238_1.im3,Other,67,0,1077,64,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,238
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,238_1.im3,Other,75,0,1087,69,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,238
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,238_1.im3,Other,80,0,1032,76,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,238
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,238_1.im3,Other,91,0,1031,84,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,238
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,238_1.im3,Other,110,0,1245,108,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,238
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,238_1.im3,Other,122,0,1238,118,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,238
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,238_1.im3,Other,109,0,1171,106,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,238
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,238_1.im3,Other,127,0,1177,118,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,238
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,238_1.im3,Other,100,0,1061,99,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,238
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,238_1.im3,Other,106,0,1078,105,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,238
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,238_1.im3,Other,145,0,1084,137,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,238
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,238_1.im3,Other,126,0,419,121,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,238
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,238_1.im3,Other,144,0,425,136,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,238
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,238_1.im3,Epithelial,179,0,1260,173,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,238
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,238_1.im3,Epithelial,147,0,1201,141,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,238
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,238_1.im3,Epithelial,172,0,1199,162,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,238
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,238_1.im3,Other,191,0,1217,186,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,238
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,238_1.im3,Other,156,0,1118,150,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,238
