Path,Sample.Name,Phenotype,Cell.ID,Total.Cells,Cell.X.Position,Cell.Y.Position,CD8,FoxP3,PD.L1,CD4,Treg,APC,Epithelial,Tcell,CellType,Group,Patient
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,328_1.im3,Epithelial,25,0,425,15,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,328
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,328_1.im3,Epithelial,34,0,176,20,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,328
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,328_1.im3,Other,245,0,717,81,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,328
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,328_1.im3,Other,280,0,719,84,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,328
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,328_1.im3,Other,292,0,700,91,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,328
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,328_1.im3,Epithelial,309,0,729,92,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,328
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,328_1.im3,Other,324,0,692,100,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,328
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,328_1.im3,Other,378,0,599,114,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,328
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,328_1.im3,Other,379,0,613,108,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,328
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,328_1.im3,Other,380,0,606,117,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,328
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,328_1.im3,Other,388,0,628,126,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,328
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,328_1.im3,Other,424,0,638,120,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,328
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,328_1.im3,Other,376,0,577,110,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,328
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,328_1.im3,Other,412,0,568,115,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,328
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,328_1.im3,Other,417,0,584,121,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,328
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,328_1.im3,Other,428,0,556,121,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,328
