Path,Sample.Name,Phenotype,Cell.ID,Total.Cells,Cell.X.Position,Cell.Y.Position,CD8,FoxP3,PD.L1,CD4,Treg,APC,Epithelial,Tcell,CellType,Group,Patient
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,304_1.im3,Tcell,82,0,1060,29,pos,neg,neg,neg,neg,neg,neg,pos,CTL,PDAC,304
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,304_1.im3,Epithelial,93,0,773,33,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,304
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,304_1.im3,Epithelial,102,0,780,32,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,304
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,304_1.im3,Epithelial,119,0,745,39,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,304
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,304_1.im3,Other,125,0,776,39,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,304
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,304_1.im3,Other,136,0,770,46,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,304
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,304_1.im3,Other,92,0,677,31,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,304
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,304_1.im3,Epithelial,107,0,665,36,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,304
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,304_1.im3,Epithelial,151,0,658,45,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,304
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,304_1.im3,Other,37,0,636,19,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,304
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,304_1.im3,Other,86,0,633,29,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,304
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,304_1.im3,Other,122,0,607,39,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,304
