Path,Sample.Name,Phenotype,Cell.ID,Total.Cells,Cell.X.Position,Cell.Y.Position,CD8,FoxP3,PD.L1,CD4,Treg,APC,Epithelial,Tcell,CellType,Group,Patient
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1046_1.im3,Epithelial,136,0,1343,26,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,1046
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1046_1.im3,Epithelial,164,0,1364,36,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,1046
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1046_1.im3,Other,215,0,1367,41,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,1046
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1046_1.im3,Epithelial,91,0,1306,27,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,1046
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1046_1.im3,Epithelial,143,0,1323,29,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,1046
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1046_1.im3,Epithelial,160,0,1336,30,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,1046
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1046_1.im3,Epithelial,171,0,1299,34,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,1046
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1046_1.im3,Epithelial,192,0,1329,35,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,1046
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1046_1.im3,Epithelial,205,0,1305,37,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,1046
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1046_1.im3,Epithelial,206,0,1313,37,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,1046
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1046_1.im3,Epithelial,258,0,1299,47,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,1046
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1046_1.im3,Epithelial,13,0,1294,10,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,1046
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1046_1.im3,Epithelial,35,0,1281,17,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,1046
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1046_1.im3,Epithelial,57,0,1271,19,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,1046
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,1046_1.im3,Epithelial,67,0,1260,17,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,1046
