Path,Sample.Name,Phenotype,Cell.ID,Total.Cells,Cell.X.Position,Cell.Y.Position,CD8,FoxP3,PD.L1,CD4,Treg,APC,Epithelial,Tcell,CellType,Group,Patient
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,27_1.im3,Epithelial,42,0,1031,31,neg,neg,pos,pos,neg,neg,pos,neg,Tumor,PDAC,27
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,27_1.im3,Epithelial,41,0,1008,31,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,27
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,27_1.im3,Epithelial,35,0,927,24,neg,neg,pos,pos,neg,neg,pos,neg,Tumor,PDAC,27
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,27_1.im3,Other,51,0,919,39,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,27
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,27_1.im3,Epithelial,45,0,832,36,neg,neg,pos,pos,neg,neg,pos,neg,Tumor,PDAC,27
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,27_1.im3,Epithelial,19,0,818,12,neg,neg,pos,pos,neg,neg,pos,neg,Tumor,PDAC,27
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,27_1.im3,Epithelial,46,0,667,36,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,27
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,27_1.im3,Epithelial,61,0,673,43,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,27
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,27_1.im3,Epithelial,68,0,656,45,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,27
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,27_1.im3,Epithelial,32,0,567,24,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,27
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,27_1.im3,Epithelial,50,0,557,40,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,27
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,27_1.im3,Epithelial,25,0,507,19,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,27
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,27_1.im3,Epithelial,26,0,528,21,neg,neg,pos,pos,neg,neg,pos,neg,Tumor,PDAC,27
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,27_1.im3,Epithelial,31,0,536,24,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,27
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,27_1.im3,Epithelial,37,0,542,26,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,27
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,27_1.im3,Epithelial,24,0,500,20,neg,neg,pos,pos,neg,neg,pos,neg,Tumor,PDAC,27
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,27_1.im3,Other,62,0,486,45,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,27
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,27_1.im3,Other,60,0,279,45,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,27
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,27_1.im3,Other,20,0,245,16,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,27
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,27_1.im3,Other,59,0,178,44,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,27
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,27_1.im3,Other,23,0,119,19,neg,neg,pos,pos,neg,neg,neg,neg,Other,PDAC,27
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,27_1.im3,APC,58,0,122,45,neg,neg,neg,pos,neg,pos,neg,neg,APC,PDAC,27
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,27_1.im3,Other,103,0,885,77,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,27
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,27_1.im3,Epithelial,74,0,836,53,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,27
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,27_1.im3,Other,82,0,867,59,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,27
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,27_1.im3,APC,70,0,720,50,neg,neg,neg,pos,neg,pos,neg,neg,APC,PDAC,27
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,27_1.im3,Epithelial,76,0,691,57,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,27
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,27_1.im3,Epithelial,79,0,704,61,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,27
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,27_1.im3,Epithelial,94,0,715,71,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,27
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,27_1.im3,Epithelial,115,0,709,85,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,PDAC,27
