Path,Sample.Name,Phenotype,Cell.ID,Total.Cells,Cell.X.Position,Cell.Y.Position,CD8,FoxP3,PD.L1,CD4,Treg,APC,Epithelial,Tcell,CellType,Group,Patient
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,319_1.im3,Epithelial,45,0,1351,21,pos,neg,pos,neg,neg,neg,pos,neg,Tumor,PDAC,319
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,319_1.im3,Epithelial,82,0,1350,30,pos,neg,pos,neg,neg,neg,pos,neg,Tumor,PDAC,319
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,319_1.im3,Epithelial,114,0,1336,40,pos,neg,pos,neg,neg,neg,pos,neg,Tumor,PDAC,319
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,319_1.im3,Other,123,0,1374,44,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,319
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,319_1.im3,Other,126,0,1355,42,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,319
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,319_1.im3,Other,16,0,1112,14,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,319
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,319_1.im3,Other,26,0,1103,17,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,319
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,319_1.im3,Other,63,0,1108,22,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,319
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,319_1.im3,Other,75,0,1102,26,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,319
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,319_1.im3,Other,83,0,1118,25,neg,neg,neg,pos,neg,neg,neg,neg,Other,PDAC,319
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,319_1.im3,Other,85,0,1095,30,neg,neg,pos,pos,neg,neg,neg,neg,Other,PDAC,319
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,319_1.im3,Other,91,0,1079,33,neg,neg,pos,pos,neg,neg,neg,neg,Other,PDAC,319
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,319_1.im3,Other,119,0,1081,42,neg,neg,pos,pos,neg,neg,neg,neg,Other,PDAC,319
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,319_1.im3,Epithelial,139,0,1088,47,neg,neg,pos,pos,neg,neg,pos,neg,Tumor,PDAC,319
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,319_1.im3,Other,33,0,1037,16,neg,neg,pos,pos,neg,neg,neg,neg,Other,PDAC,319
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,319_1.im3,Other,81,0,1012,31,pos,neg,pos,neg,neg,neg,neg,neg,Other,PDAC,319
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,319_1.im3,Epithelial,90,0,1043,31,pos,neg,pos,neg,neg,neg,pos,neg,Tumor,PDAC,319
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,319_1.im3,Other,134,0,1018,45,pos,neg,pos,neg,neg,neg,neg,neg,Other,PDAC,319
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,319_1.im3,Other,89,0,1000,40,pos,neg,pos,neg,neg,neg,neg,neg,Other,PDAC,319
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,319_1.im3,Other,107,0,1009,38,neg,neg,pos,pos,neg,neg,neg,neg,Other,PDAC,319
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,319_1.im3,Other,113,0,988,36,neg,neg,pos,pos,neg,neg,neg,neg,Other,PDAC,319
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,319_1.im3,Epithelial,14,0,933,11,pos,neg,pos,neg,neg,neg,pos,neg,Tumor,PDAC,319
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,319_1.im3,Epithelial,52,0,893,23,neg,neg,pos,pos,neg,neg,pos,neg,Tumor,PDAC,319
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,319_1.im3,Epithelial,53,0,913,23,pos,neg,pos,neg,neg,neg,pos,neg,Tumor,PDAC,319
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,319_1.im3,Epithelial,68,0,908,28,pos,neg,pos,neg,neg,neg,pos,neg,Tumor,PDAC,319
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,319_1.im3,Other,98,0,914,33,pos,neg,pos,neg,neg,neg,neg,neg,Other,PDAC,319
G:\Mantra.Opal\Experiments 2018\2018.04.12 Pancreas.Combined.Howard2.Howard1.Shi1-4\2019March Analysis\PDAC,319_1.im3,Epithelial,117,0,918,44,pos,neg,pos,neg,neg,neg,pos,neg,Tumor,PDAC,319
