Path,Sample.Name,Phenotype,Cell.ID,Total.Cells,Cell.X.Position,Cell.Y.Position,CD8,FoxP3,PD.L1,CD4,Treg,APC,Epithelial,Tcell,CellType,Group,Patient
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Epithelial,65,0,1113,28,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Epithelial,66,0,1143,27,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Epithelial,118,0,1124,43,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Epithelial,142,0,1121,47,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Epithelial,86,0,1094,32,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Epithelial,99,0,1062,35,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Epithelial,129,0,1094,42,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Other,126,0,667,43,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Other,16,0,289,10,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Epithelial,81,0,285,34,pos,neg,pos,neg,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Tcell,108,0,303,40,pos,neg,pos,neg,neg,neg,neg,pos,CTL,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Epithelial,115,0,290,40,pos,neg,pos,neg,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Epithelial,138,0,301,45,pos,neg,pos,neg,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Epithelial,53,0,119,21,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Other,145,0,730,48,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Epithelial,161,0,704,50,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Epithelial,186,0,731,56,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Epithelial,237,0,711,69,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Epithelial,269,0,726,79,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Epithelial,327,0,731,93,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Other,316,0,653,93,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Other,308,0,398,88,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,APC,326,0,373,86,pos,neg,pos,neg,neg,pos,neg,neg,APC,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Other,480,0,400,140,pos,neg,pos,neg,neg,neg,neg,neg,Other,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Other,497,0,379,140,pos,neg,pos,neg,neg,neg,neg,neg,Other,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Other,322,0,356,95,pos,neg,pos,neg,neg,neg,neg,neg,Other,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Epithelial,336,0,347,106,pos,neg,pos,neg,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Tcell,355,0,331,101,neg,neg,neg,pos,neg,neg,neg,pos,Helper T-Cell,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Other,422,0,364,121,pos,neg,pos,neg,neg,neg,neg,neg,Other,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Other,461,0,338,131,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Epithelial,469,0,330,134,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Other,475,0,360,135,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Epithelial,361,0,261,99,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Epithelial,382,0,254,108,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Epithelial,385,0,246,111,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Other,420,0,247,118,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Other,427,0,263,121,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Epithelial,474,0,244,135,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Epithelial,544,0,333,149,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Epithelial,584,0,327,164,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Other,616,0,346,176,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Other,658,0,350,185,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Epithelial,516,0,224,143,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Epithelial,539,0,218,149,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Epithelial,560,0,218,154,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Other,637,0,223,180,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Other,684,0,732,191,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Other,700,0,713,195,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Other,709,0,366,197,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Epithelial,727,0,335,205,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Epithelial,775,0,346,217,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Epithelial,780,0,333,215,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,444
C:\Users\Sam\Documents\Normal Pancreas - TMAs,444_1.im3,Epithelial,816,0,333,226,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,444
